All calculations,POM,SDOM,CHO,TOT,TIS,MIL,ING,MOL,PAU,RIO,ZHO,PASC,DCER,SRAF,SROS,QUEV,ESM,AGOY,MSFO,SOP,PAU_M,MAZ,EGUA,CCS,MLW,JAM,COL_G,AGOY-SFRA_G,MSFO_G,SOP_G,MOL_G,MAZ_G,EGUA_G,CCS_G,MLW_G,ESM_G
"Time in s","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u."
8.491666,59.767460,59.767448,59.767457,59.767468,59.767459,59.767463,59.767461,59.767466,59.767482,59.767467,59.767465,59.767459,59.767461,59.767466,59.767459,59.767451,59.767253,59.767679,59.767479,59.767550,59.767490,59.767471,59.767344,59.767505,59.767408,59.767460,0.996116,0.996149,0.996128,0.996136,0.996133,0.996125,0.996117,0.996141,0.996129,0.996096
8.501666,59.767527,59.767515,59.767523,59.767534,59.767525,59.767529,59.767527,59.767532,59.767551,59.767533,59.767531,59.767525,59.767527,59.767532,59.767525,59.767518,59.767321,59.767752,59.767548,59.767600,59.767560,59.767540,59.767398,59.767567,59.767488,59.767526,0.996117,0.996151,0.996129,0.996135,0.996134,0.996126,0.996117,0.996142,0.996131,0.996097
8.511666,59.767592,59.767581,59.767589,59.767599,59.767591,59.767594,59.767593,59.767597,59.767620,59.767598,59.767596,59.767590,59.767593,59.767597,59.767591,59.767584,59.767389,59.767823,59.767616,59.767649,59.767630,59.767608,59.767453,59.767629,59.767568,59.767592,0.996119,0.996152,0.996131,0.996134,0.996136,0.996128,0.996117,0.996142,0.996133,0.996098
8.521666,59.767658,59.767647,59.767654,59.767665,59.767656,59.767660,59.767658,59.767662,59.767688,59.767663,59.767661,59.767656,59.767658,59.767662,59.767657,59.767650,59.767459,59.767892,59.767684,59.767698,59.767699,59.767676,59.767508,59.767691,59.767647,59.767658,0.996120,0.996154,0.996132,0.996133,0.996137,0.996129,0.996116,0.996143,0.996135,0.996100
8.531666,59.767723,59.767712,59.767719,59.767730,59.767721,59.767724,59.767723,59.767726,59.767756,59.767728,59.767726,59.767720,59.767722,59.767726,59.767722,59.767716,59.767529,59.767959,59.767752,59.767747,59.767768,59.767743,59.767564,59.767752,59.767727,59.767723,0.996122,0.996155,0.996133,0.996133,0.996138,0.996130,0.996116,0.996144,0.996137,0.996101
8.541666,59.767788,59.767778,59.767784,59.767794,59.767786,59.767789,59.767788,59.767790,59.767823,59.767792,59.767790,59.767785,59.767787,59.767790,59.767787,59.767782,59.767600,59.768024,59.767820,59.767795,59.767837,59.767810,59.767619,59.767813,59.767805,59.767788,0.996123,0.996156,0.996134,0.996132,0.996139,0.996132,0.996116,0.996145,0.996139,0.996103
8.551666,59.767852,59.767843,59.767849,59.767858,59.767850,59.767853,59.767852,59.767854,59.767890,59.767856,59.767854,59.767849,59.767851,59.767854,59.767851,59.767847,59.767672,59.768087,59.767886,59.767844,59.767904,59.767876,59.767676,59.767873,59.767883,59.767852,0.996125,0.996157,0.996136,0.996131,0.996141,0.996133,0.996116,0.996146,0.996141,0.996105
8.561666,59.767916,59.767908,59.767913,59.767922,59.767914,59.767917,59.767916,59.767918,59.767957,59.767920,59.767918,59.767913,59.767915,59.767918,59.767915,59.767912,59.767744,59.768149,59.767953,59.767892,59.767972,59.767942,59.767732,59.767933,59.767961,59.767917,0.996126,0.996157,0.996137,0.996130,0.996142,0.996134,0.996116,0.996146,0.996143,0.996107
8.571666,59.767980,59.767972,59.767977,59.767986,59.767978,59.767981,59.767980,59.767981,59.768022,59.767983,59.767982,59.767976,59.767979,59.767981,59.767979,59.767977,59.767817,59.768208,59.768019,59.767941,59.768038,59.768007,59.767790,59.767993,59.768038,59.767981,0.996128,0.996158,0.996138,0.996129,0.996143,0.996136,0.996117,0.996147,0.996145,0.996109
8.581666,59.768044,59.768037,59.768040,59.768049,59.768042,59.768044,59.768043,59.768044,59.768088,59.768046,59.768045,59.768040,59.768042,59.768044,59.768043,59.768041,59.767891,59.768265,59.768084,59.767989,59.768104,59.768072,59.767847,59.768053,59.768114,59.768044,0.996129,0.996158,0.996139,0.996129,0.996144,0.996137,0.996117,0.996148,0.996147,0.996112
8.591666,59.768107,59.768101,59.768104,59.768112,59.768105,59.768107,59.768106,59.768106,59.768152,59.768109,59.768108,59.768103,59.768105,59.768106,59.768106,59.768105,59.767965,59.768321,59.768149,59.768038,59.768170,59.768136,59.767906,59.768113,59.768189,59.768108,0.996131,0.996158,0.996141,0.996128,0.996145,0.996138,0.996117,0.996149,0.996149,0.996114
8.601666,59.768170,59.768165,59.768167,59.768174,59.768168,59.768170,59.768169,59.768168,59.768217,59.768171,59.768170,59.768165,59.768168,59.768169,59.768169,59.768169,59.768039,59.768375,59.768214,59.768087,59.768235,59.768201,59.767964,59.768172,59.768263,59.768171,0.996132,0.996158,0.996142,0.996127,0.996147,0.996140,0.996118,0.996150,0.996151,0.996117
8.611666,59.768233,59.768228,59.768230,59.768236,59.768231,59.768232,59.768232,59.768230,59.768280,59.768233,59.768232,59.768228,59.768230,59.768231,59.768232,59.768233,59.768114,59.768428,59.768278,59.768137,59.768299,59.768264,59.768024,59.768232,59.768336,59.768234,0.996134,0.996157,0.996143,0.996127,0.996148,0.996141,0.996118,0.996150,0.996153,0.996119
8.621666,59.768295,59.768291,59.768292,59.768298,59.768293,59.768294,59.768294,59.768292,59.768344,59.768295,59.768294,59.768290,59.768292,59.768293,59.768294,59.768296,59.768189,59.768479,59.768342,59.768187,59.768363,59.768327,59.768083,59.768291,59.768409,59.768296,0.996135,0.996157,0.996144,0.996127,0.996149,0.996142,0.996119,0.996151,0.996154,0.996122
8.631666,59.768358,59.768354,59.768355,59.768360,59.768355,59.768356,59.768356,59.768354,59.768406,59.768357,59.768356,59.768352,59.768354,59.768355,59.768357,59.768359,59.768265,59.768528,59.768405,59.768238,59.768426,59.768390,59.768144,59.768351,59.768480,59.768358,0.996137,0.996156,0.996145,0.996126,0.996150,0.996143,0.996120,0.996152,0.996156,0.996125
8.641666,59.768420,59.768417,59.768417,59.768421,59.768417,59.768418,59.768418,59.768415,59.768468,59.768418,59.768418,59.768414,59.768416,59.768416,59.768419,59.768422,59.768340,59.768577,59.768468,59.768289,59.768488,59.768452,59.768205,59.768410,59.768549,59.768420,0.996138,0.996155,0.996146,0.996126,0.996151,0.996144,0.996121,0.996153,0.996158,0.996127
8.651666,59.768481,59.768480,59.768478,59.768482,59.768479,59.768479,59.768480,59.768476,59.768530,59.768479,59.768479,59.768475,59.768477,59.768478,59.768480,59.768484,59.768416,59.768624,59.768530,59.768342,59.768550,59.768514,59.768266,59.768470,59.768618,59.768482,0.996139,0.996154,0.996147,0.996126,0.996152,0.996146,0.996121,0.996154,0.996159,0.996130
8.661666,59.768543,59.768542,59.768540,59.768543,59.768540,59.768540,59.768541,59.768537,59.768591,59.768540,59.768540,59.768537,59.768539,59.768539,59.768542,59.768546,59.768491,59.768670,59.768592,59.768395,59.768611,59.768576,59.768328,59.768529,59.768685,59.768544,0.996141,0.996153,0.996148,0.996126,0.996153,0.996147,0.996122,0.996155,0.996160,0.996133
8.671666,59.768604,59.768604,59.768601,59.768604,59.768602,59.768601,59.768602,59.768598,59.768652,59.768601,59.768601,59.768598,59.768600,59.768600,59.768603,59.768608,59.768567,59.768715,59.768653,59.768449,59.768672,59.768637,59.768390,59.768589,59.768751,59.768605,0.996142,0.996152,0.996149,0.996127,0.996154,0.996148,0.996123,0.996156,0.996162,0.996136
8.681666,59.768665,59.768666,59.768662,59.768664,59.768663,59.768662,59.768663,59.768658,59.768712,59.768661,59.768662,59.768659,59.768661,59.768661,59.768664,59.768670,59.768642,59.768759,59.768714,59.768503,59.768732,59.768697,59.768453,59.768648,59.768816,59.768666,0.996143,0.996151,0.996150,0.996127,0.996155,0.996149,0.996125,0.996157,0.996163,0.996139
8.691666,59.768726,59.768727,59.768723,59.768724,59.768724,59.768723,59.768724,59.768719,59.768772,59.768721,59.768722,59.768720,59.768721,59.768721,59.768725,59.768731,59.768718,59.768803,59.768774,59.768559,59.768791,59.768758,59.768517,59.768708,59.768880,59.768727,0.996144,0.996150,0.996151,0.996127,0.996156,0.996150,0.996126,0.996157,0.996164,0.996142
8.701666,59.768787,59.768789,59.768784,59.768784,59.768784,59.768783,59.768785,59.768779,59.768831,59.768782,59.768782,59.768780,59.768782,59.768782,59.768786,59.768792,59.768793,59.768846,59.768834,59.768616,59.768850,59.768818,59.768581,59.768768,59.768942,59.768788,0.996146,0.996149,0.996152,0.996128,0.996157,0.996151,0.996127,0.996158,0.996165,0.996145
8.711666,59.768847,59.768850,59.768845,59.768844,59.768845,59.768843,59.768845,59.768839,59.768890,59.768842,59.768842,59.768841,59.768842,59.768842,59.768846,59.768853,59.768867,59.768889,59.768894,59.768673,59.768909,59.768877,59.768645,59.768828,59.769003,59.768849,0.996147,0.996147,0.996153,0.996129,0.996158,0.996152,0.996129,0.996159,0.996166,0.996148
8.721666,59.768908,59.768911,59.768905,59.768904,59.768905,59.768903,59.768906,59.768899,59.768948,59.768901,59.768902,59.768901,59.768902,59.768903,59.768907,59.768914,59.768942,59.768931,59.768953,59.768732,59.768967,59.768937,59.768710,59.768889,59.769063,59.768909,0.996148,0.996146,0.996154,0.996130,0.996159,0.996153,0.996130,0.996160,0.996167,0.996150
8.731666,59.768968,59.768972,59.768965,59.768964,59.768966,59.768963,59.768966,59.768959,59.769006,59.768961,59.768962,59.768961,59.768962,59.768963,59.768967,59.768974,59.769016,59.768974,59.769012,59.768791,59.769024,59.768996,59.768776,59.768949,59.769121,59.768969,0.996149,0.996145,0.996155,0.996131,0.996160,0.996154,0.996132,0.996161,0.996168,0.996153
8.741666,59.769028,59.769032,59.769025,59.769023,59.769026,59.769023,59.769026,59.769018,59.769064,59.769021,59.769022,59.769021,59.769022,59.769023,59.769027,59.769034,59.769089,59.769016,59.769070,59.768852,59.769081,59.769055,59.768842,59.769009,59.769178,59.769029,0.996150,0.996143,0.996156,0.996132,0.996160,0.996155,0.996133,0.996162,0.996168,0.996156
8.751666,59.769088,59.769093,59.769085,59.769082,59.769086,59.769083,59.769086,59.769078,59.769121,59.769080,59.769082,59.769081,59.769082,59.769083,59.769087,59.769094,59.769162,59.769058,59.769128,59.768913,59.769137,59.769113,59.768908,59.769070,59.769235,59.769089,0.996151,0.996142,0.996157,0.996133,0.996161,0.996156,0.996135,0.996163,0.996169,0.996159
8.761666,59.769148,59.769153,59.769145,59.769142,59.769145,59.769142,59.769146,59.769138,59.769178,59.769140,59.769141,59.769141,59.769142,59.769143,59.769147,59.769154,59.769234,59.769101,59.769186,59.768976,59.769194,59.769172,59.768975,59.769131,59.769290,59.769149,0.996152,0.996141,0.996158,0.996135,0.996162,0.996157,0.996137,0.996165,0.996170,0.996161
8.771666,59.769208,59.769213,59.769205,59.769201,59.769205,59.769202,59.769206,59.769197,59.769235,59.769199,59.769201,59.769200,59.769201,59.769203,59.769206,59.769214,59.769305,59.769143,59.769244,59.769039,59.769249,59.769230,59.769042,59.769191,59.769344,59.769209,0.996153,0.996140,0.996159,0.996136,0.996163,0.996158,0.996138,0.996166,0.996170,0.996164
8.781666,59.769267,59.769273,59.769264,59.769260,59.769265,59.769261,59.769265,59.769256,59.769291,59.769258,59.769260,59.769260,59.769261,59.769263,59.769266,59.769273,59.769376,59.769187,59.769301,59.769103,59.769305,59.769288,59.769110,59.769252,59.769397,59.769268,0.996154,0.996139,0.996159,0.996138,0.996164,0.996159,0.996140,0.996167,0.996171,0.996167
8.791666,59.769327,59.769332,59.769324,59.769319,59.769324,59.769321,59.769325,59.769316,59.769347,59.769317,59.769319,59.769319,59.769320,59.769322,59.769325,59.769332,59.769446,59.769231,59.769358,59.769168,59.769360,59.769345,59.769178,59.769313,59.769449,59.769328,0.996155,0.996138,0.996160,0.996140,0.996164,0.996160,0.996142,0.996168,0.996171,0.996169
8.801666,59.769386,59.769392,59.769383,59.769378,59.769384,59.769380,59.769384,59.769375,59.769403,59.769377,59.769378,59.769379,59.769380,59.769382,59.769385,59.769392,59.769515,59.769275,59.769414,59.769234,59.769415,59.769403,59.769246,59.769374,59.769500,59.769387,0.996156,0.996137,0.996161,0.996141,0.996165,0.996161,0.996144,0.996169,0.996171,0.996171
8.811666,59.769445,59.769451,59.769442,59.769437,59.769443,59.769439,59.769444,59.769434,59.769459,59.769436,59.769438,59.769438,59.769439,59.769442,59.769444,59.769451,59.769583,59.769321,59.769471,59.769301,59.769470,59.769460,59.769314,59.769435,59.769550,59.769446,0.996157,0.996137,0.996162,0.996143,0.996166,0.996161,0.996146,0.996170,0.996172,0.996174
8.821666,59.769505,59.769511,59.769502,59.769496,59.769502,59.769498,59.769503,59.769494,59.769515,59.769495,59.769497,59.769498,59.769498,59.769501,59.769503,59.769510,59.769651,59.769367,59.769527,59.769368,59.769524,59.769518,59.769383,59.769496,59.769600,59.769506,0.996158,0.996136,0.996163,0.996145,0.996167,0.996162,0.996148,0.996171,0.996172,0.996176
8.831666,59.769564,59.769570,59.769561,59.769555,59.769561,59.769557,59.769562,59.769553,59.769571,59.769554,59.769556,59.769557,59.769557,59.769561,59.769562,59.769568,59.769717,59.769414,59.769583,59.769436,59.769579,59.769575,59.769452,59.769557,59.769649,59.769565,0.996159,0.996136,0.996163,0.996148,0.996167,0.996163,0.996150,0.996172,0.996172,0.996178
8.841666,59.769623,59.769629,59.769620,59.769613,59.769621,59.769616,59.769621,59.769612,59.769626,59.769613,59.769615,59.769616,59.769616,59.769620,59.769621,59.769627,59.769783,59.769462,59.769639,59.769505,59.769633,59.769632,59.769521,59.769619,59.769698,59.769624,0.996160,0.996135,0.996164,0.996150,0.996168,0.996164,0.996152,0.996173,0.996172,0.996180
8.851666,59.769682,59.769688,59.769679,59.769672,59.769680,59.769675,59.769680,59.769671,59.769681,59.769672,59.769674,59.769675,59.769676,59.769680,59.769680,59.769686,59.769847,59.769512,59.769694,59.769574,59.769687,59.769689,59.769591,59.769680,59.769746,59.769683,0.996161,0.996135,0.996165,0.996152,0.996169,0.996165,0.996155,0.996174,0.996172,0.996181
8.861666,59.769741,59.769747,59.769738,59.769731,59.769739,59.769734,59.769739,59.769731,59.769737,59.769731,59.769733,59.769735,59.769735,59.769739,59.769739,59.769744,59.769911,59.769562,59.769750,59.769643,59.769742,59.769746,59.769660,59.769741,59.769794,59.769742,0.996162,0.996135,0.996166,0.996154,0.996170,0.996166,0.996157,0.996176,0.996172,0.996183
8.871666,59.769800,59.769806,59.769797,59.769790,59.769798,59.769793,59.769799,59.769790,59.769792,59.769790,59.769792,59.769794,59.769794,59.769798,59.769798,59.769803,59.769974,59.769614,59.769806,59.769713,59.769796,59.769803,59.769730,59.769802,59.769842,59.769801,0.996162,0.996136,0.996166,0.996157,0.996170,0.996166,0.996159,0.996177,0.996172,0.996185
8.881666,59.769859,59.769865,59.769856,59.769849,59.769857,59.769852,59.769858,59.769849,59.769848,59.769849,59.769851,59.769853,59.769853,59.769857,59.769857,59.769861,59.770035,59.769667,59.769861,59.769784,59.769850,59.769861,59.769799,59.769862,59.769889,59.769860,0.996163,0.996136,0.996167,0.996159,0.996171,0.996167,0.996161,0.996178,0.996173,0.996186
8.891666,59.769918,59.769923,59.769915,59.769908,59.769916,59.769911,59.769917,59.769908,59.769903,59.769908,59.769910,59.769912,59.769912,59.769917,59.769916,59.769920,59.770096,59.769721,59.769917,59.769854,59.769905,59.769918,59.769869,59.769923,59.769936,59.769918,0.996164,0.996137,0.996168,0.996161,0.996172,0.996168,0.996163,0.996179,0.996173,0.996187
8.901666,59.769976,59.769982,59.769974,59.769967,59.769974,59.769970,59.769976,59.769968,59.769959,59.769967,59.769969,59.769971,59.769971,59.769976,59.769975,59.769978,59.770156,59.769777,59.769972,59.769925,59.769959,59.769975,59.769939,59.769984,59.769984,59.769977,0.996165,0.996137,0.996168,0.996164,0.996173,0.996169,0.996166,0.996180,0.996173,0.996188
8.911666,59.770035,59.770041,59.770033,59.770026,59.770033,59.770029,59.770034,59.770027,59.770015,59.770027,59.770028,59.770030,59.770030,59.770035,59.770034,59.770036,59.770215,59.769834,59.770028,59.769996,59.770014,59.770032,59.770009,59.770045,59.770031,59.770036,0.996166,0.996138,0.996169,0.996166,0.996173,0.996170,0.996168,0.996181,0.996173,0.996190
8.921666,59.770094,59.770099,59.770091,59.770085,59.770092,59.770088,59.770093,59.770087,59.770071,59.770086,59.770088,59.770090,59.770089,59.770094,59.770093,59.770095,59.770272,59.769892,59.770083,59.770067,59.770068,59.770089,59.770078,59.770105,59.770079,59.770095,0.996166,0.996139,0.996170,0.996169,0.996174,0.996170,0.996170,0.996182,0.996173,0.996190
8.931666,59.770153,59.770158,59.770150,59.770144,59.770151,59.770147,59.770152,59.770146,59.770127,59.770145,59.770147,59.770149,59.770148,59.770153,59.770152,59.770153,59.770329,59.769951,59.770139,59.770138,59.770123,59.770146,59.770148,59.770165,59.770127,59.770154,0.996167,0.996140,0.996171,0.996171,0.996175,0.996171,0.996172,0.996183,0.996173,0.996191
8.941666,59.770212,59.770216,59.770209,59.770203,59.770210,59.770207,59.770211,59.770205,59.770183,59.770204,59.770206,59.770208,59.770208,59.770212,59.770211,59.770211,59.770385,59.770012,59.770194,59.770208,59.770179,59.770204,59.770217,59.770226,59.770175,59.770212,0.996168,0.996142,0.996171,0.996173,0.996176,0.996172,0.996174,0.996184,0.996173,0.996192
8.951666,59.770271,59.770275,59.770268,59.770263,59.770269,59.770266,59.770270,59.770265,59.770239,59.770264,59.770265,59.770267,59.770267,59.770272,59.770269,59.770270,59.770441,59.770074,59.770250,59.770279,59.770234,59.770261,59.770287,59.770286,59.770224,59.770271,0.996168,0.996143,0.996172,0.996176,0.996177,0.996173,0.996177,0.996185,0.996174,0.996192
8.961666,59.770330,59.770333,59.770327,59.770322,59.770328,59.770325,59.770329,59.770324,59.770296,59.770323,59.770325,59.770327,59.770326,59.770331,59.770328,59.770328,59.770495,59.770138,59.770306,59.770349,59.770290,59.770319,59.770356,59.770346,59.770273,59.770330,0.996169,0.996145,0.996173,0.996178,0.996177,0.996174,0.996179,0.996186,0.996174,0.996193
8.971666,59.770389,59.770392,59.770386,59.770381,59.770387,59.770384,59.770388,59.770384,59.770353,59.770383,59.770384,59.770386,59.770386,59.770390,59.770387,59.770387,59.770549,59.770202,59.770362,59.770420,59.770346,59.770376,59.770425,59.770405,59.770323,59.770389,0.996170,0.996147,0.996174,0.996180,0.996178,0.996174,0.996181,0.996188,0.996174,0.996193
8.981666,59.770448,59.770451,59.770446,59.770441,59.770446,59.770444,59.770447,59.770444,59.770410,59.770442,59.770443,59.770446,59.770445,59.770449,59.770446,59.770445,59.770602,59.770268,59.770419,59.770489,59.770402,59.770434,59.770494,59.770465,59.770373,59.770448,0.996171,0.996149,0.996174,0.996183,0.996179,0.996175,0.996183,0.996189,0.996175,0.996193
8.991666,59.770507,59.770509,59.770505,59.770500,59.770506,59.770503,59.770506,59.770503,59.770468,59.770502,59.770503,59.770505,59.770504,59.770508,59.770505,59.770504,59.770654,59.770335,59.770475,59.770559,59.770459,59.770492,59.770562,59.770524,59.770424,59.770507,0.996171,0.996151,0.996175,0.996185,0.996180,0.996176,0.996185,0.996190,0.996175,0.996194
9.001666,59.770566,59.770568,59.770564,59.770560,59.770565,59.770562,59.770566,59.770563,59.770525,59.770562,59.770562,59.770565,59.770564,59.770567,59.770565,59.770563,59.770705,59.770403,59.770532,59.770627,59.770516,59.770550,59.770631,59.770584,59.770476,59.770566,0.996172,0.996153,0.996176,0.996187,0.996181,0.996177,0.996187,0.996191,0.996176,0.996194
9.011666,59.770625,59.770627,59.770623,59.770620,59.770624,59.770622,59.770625,59.770623,59.770583,59.770621,59.770622,59.770624,59.770623,59.770626,59.770624,59.770621,59.770756,59.770471,59.770589,59.770696,59.770574,59.770609,59.770699,59.770643,59.770529,59.770625,0.996173,0.996156,0.996177,0.996189,0.996182,0.996178,0.996189,0.996192,0.996176,0.996194
9.021666,59.770684,59.770685,59.770683,59.770679,59.770683,59.770682,59.770684,59.770683,59.770642,59.770681,59.770682,59.770684,59.770683,59.770685,59.770683,59.770680,59.770807,59.770541,59.770646,59.770763,59.770632,59.770667,59.770767,59.770702,59.770582,59.770684,0.996173,0.996158,0.996178,0.996191,0.996182,0.996178,0.996191,0.996193,0.996177,0.996193
9.031666,59.770743,59.770744,59.770742,59.770739,59.770742,59.770741,59.770743,59.770743,59.770700,59.770741,59.770741,59.770743,59.770743,59.770745,59.770742,59.770739,59.770857,59.770612,59.770703,59.770831,59.770690,59.770726,59.770834,59.770761,59.770636,59.770743,0.996174,0.996161,0.996178,0.996193,0.996183,0.996179,0.996193,0.996194,0.996177,0.996193
9.041666,59.770802,59.770803,59.770802,59.770799,59.770802,59.770801,59.770802,59.770803,59.770759,59.770801,59.770801,59.770803,59.770802,59.770804,59.770801,59.770798,59.770906,59.770683,59.770761,59.770897,59.770748,59.770784,59.770901,59.770819,59.770692,59.770802,0.996175,0.996163,0.996179,0.996194,0.996184,0.996180,0.996195,0.996194,0.996178,0.996193
9.051666,59.770861,59.770862,59.770861,59.770859,59.770861,59.770861,59.770862,59.770863,59.770818,59.770861,59.770861,59.770863,59.770862,59.770863,59.770861,59.770857,59.770955,59.770755,59.770819,59.770963,59.770807,59.770843,59.770968,59.770878,59.770748,59.770861,0.996176,0.996166,0.996180,0.996196,0.996185,0.996181,0.996197,0.996195,0.996179,0.996193
9.061666,59.770921,59.770921,59.770921,59.770919,59.770921,59.770920,59.770921,59.770923,59.770878,59.770921,59.770921,59.770923,59.770922,59.770922,59.770920,59.770917,59.771004,59.770828,59.770877,59.771028,59.770867,59.770902,59.771034,59.770937,59.770805,59.770920,0.996176,0.996169,0.996181,0.996198,0.996186,0.996182,0.996199,0.996196,0.996180,0.996192
9.071666,59.770980,59.770980,59.770980,59.770979,59.770980,59.770980,59.770980,59.770983,59.770938,59.770981,59.770981,59.770983,59.770982,59.770981,59.770980,59.770976,59.771053,59.770901,59.770936,59.771092,59.770926,59.770961,59.771100,59.770995,59.770863,59.770980,0.996177,0.996172,0.996182,0.996199,0.996187,0.996183,0.996200,0.996197,0.996181,0.996192
9.081666,59.771040,59.771039,59.771040,59.771039,59.771040,59.771040,59.771040,59.771043,59.770998,59.771041,59.771041,59.771043,59.771042,59.771041,59.771039,59.771035,59.771101,59.770974,59.770994,59.771155,59.770987,59.771021,59.771165,59.771054,59.770922,59.771039,0.996178,0.996174,0.996183,0.996201,0.996188,0.996184,0.996202,0.996198,0.996182,0.996191
9.091666,59.771099,59.771098,59.771100,59.771099,59.771100,59.771100,59.771099,59.771103,59.771058,59.771101,59.771101,59.771103,59.771102,59.771100,59.771099,59.771095,59.771150,59.771048,59.771053,59.771218,59.771047,59.771080,59.771230,59.771112,59.770981,59.771099,0.996179,0.996177,0.996184,0.996202,0.996189,0.996185,0.996204,0.996199,0.996183,0.996191
9.101666,59.771159,59.771158,59.771160,59.771160,59.771159,59.771160,59.771159,59.771163,59.771119,59.771161,59.771161,59.771163,59.771162,59.771160,59.771158,59.771154,59.771198,59.771122,59.771113,59.771280,59.771108,59.771140,59.771295,59.771170,59.771042,59.771158,0.996179,0.996180,0.996185,0.996203,0.996190,0.996185,0.996205,0.996200,0.996184,0.996190
9.111666,59.771218,59.771217,59.771220,59.771220,59.771219,59.771220,59.771218,59.771223,59.771180,59.771222,59.771221,59.771223,59.771222,59.771219,59.771218,59.771214,59.771246,59.771195,59.771172,59.771341,59.771169,59.771200,59.771359,59.771228,59.771104,59.771218,0.996180,0.996183,0.996186,0.996204,0.996191,0.996186,0.996207,0.996201,0.996185,0.996190
9.121666,59.771278,59.771276,59.771280,59.771280,59.771279,59.771280,59.771278,59.771284,59.771241,59.771282,59.771281,59.771283,59.771282,59.771278,59.771278,59.771274,59.771295,59.771269,59.771232,59.771402,59.771231,59.771260,59.771422,59.771287,59.771166,59.771277,0.996181,0.996186,0.996187,0.996205,0.996192,0.996187,0.996208,0.996202,0.996186,0.996189
9.131666,59.771338,59.771336,59.771340,59.771340,59.771339,59.771341,59.771338,59.771344,59.771303,59.771342,59.771341,59.771343,59.771342,59.771338,59.771338,59.771334,59.771343,59.771343,59.771292,59.771461,59.771293,59.771320,59.771485,59.771345,59.771229,59.771337,0.996182,0.996189,0.996188,0.996206,0.996193,0.996188,0.996210,0.996203,0.996187,0.996189
9.141666,59.771397,59.771395,59.771400,59.771401,59.771399,59.771401,59.771398,59.771404,59.771364,59.771402,59.771402,59.771403,59.771402,59.771398,59.771398,59.771394,59.771392,59.771417,59.771353,59.771520,59.771355,59.771380,59.771548,59.771403,59.771293,59.771397,0.996183,0.996191,0.996189,0.996207,0.996194,0.996189,0.996211,0.996204,0.996189,0.996188
9.151666,59.771457,59.771455,59.771460,59.771461,59.771458,59.771461,59.771457,59.771464,59.771426,59.771463,59.771462,59.771463,59.771462,59.771457,59.771457,59.771454,59.771441,59.771490,59.771413,59.771578,59.771417,59.771440,59.771610,59.771462,59.771358,59.771456,0.996184,0.996194,0.996190,0.996207,0.996195,0.996190,0.996212,0.996204,0.996190,0.996188
9.161666,59.771517,59.771514,59.771520,59.771521,59.771518,59.771521,59.771517,59.771524,59.771488,59.771523,59.771522,59.771523,59.771522,59.771517,59.771517,59.771514,59.771490,59.771563,59.771474,59.771635,59.771480,59.771501,59.771671,59.771520,59.771423,59.771516,0.996184,0.996197,0.996191,0.996208,0.996196,0.996191,0.996214,0.996205,0.996191,0.996187
9.171666,59.771577,59.771574,59.771580,59.771582,59.771578,59.771581,59.771577,59.771585,59.771551,59.771583,59.771582,59.771583,59.771583,59.771576,59.771577,59.771574,59.771540,59.771635,59.771535,59.771691,59.771543,59.771561,59.771732,59.771578,59.771489,59.771576,0.996185,0.996199,0.996192,0.996208,0.996198,0.996192,0.996215,0.996206,0.996193,0.996187
9.181666,59.771637,59.771634,59.771640,59.771642,59.771638,59.771641,59.771637,59.771645,59.771613,59.771643,59.771642,59.771644,59.771643,59.771636,59.771637,59.771634,59.771589,59.771707,59.771597,59.771747,59.771606,59.771622,59.771793,59.771637,59.771556,59.771636,0.996186,0.996202,0.996193,0.996209,0.996199,0.996193,0.996216,0.996207,0.996194,0.996187
9.191666,59.771696,59.771694,59.771700,59.771702,59.771698,59.771702,59.771697,59.771705,59.771675,59.771704,59.771702,59.771704,59.771703,59.771696,59.771697,59.771694,59.771640,59.771778,59.771658,59.771802,59.771669,59.771682,59.771853,59.771695,59.771623,59.771696,0.996187,0.996204,0.996194,0.996209,0.996200,0.996194,0.996217,0.996208,0.996196,0.996186
9.201666,59.771756,59.771753,59.771760,59.771763,59.771758,59.771762,59.771756,59.771765,59.771738,59.771764,59.771762,59.771764,59.771763,59.771755,59.771757,59.771754,59.771691,59.771848,59.771720,59.771857,59.771732,59.771743,59.771912,59.771754,59.771691,59.771756,0.996188,0.996206,0.996195,0.996209,0.996201,0.996195,0.996218,0.996209,0.996197,0.996186
